,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
1322,1-433161361,Completed-Closed,2012-01-31 00:58:36,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-12-23 22:22:24,2012-01-31 00:58:36,403
1884,1-520234084,Accepted-In Progress,2012-01-31 01:00:27,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
1885,1-520234084,Completed-Closed,2012-01-31 01:00:57,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-26 02:18:25,2012-01-31 01:00:57,279
2749,1-573501251,Accepted-In Progress,2012-01-31 01:19:23,2012-01-31,Bartlomiej,Org line A2,High impact,,Tue,2011-09-13 16:19:25,2012-05-28 21:03:56,258
2750,1-573501251,Accepted-Wait,2012-01-31 01:19:29,2012-01-31,Bartlomiej,Org line A2,High impact,,Tue,2011-09-13 16:19:25,2012-05-28 21:03:56,258
4744,1-655607132,Accepted-In Progress,2012-01-31 01:59:26,2012-01-31,Manoj,Org line C,Medium impact,,Tue,2012-01-31 01:59:26,2012-02-11 01:20:32,10
4745,1-655607132,Accepted-Wait,2012-01-31 02:17:03,2012-01-31,Manoj,Org line C,Medium impact,,Tue,2012-01-31 01:59:26,2012-02-11 01:20:32,10
4595,1-648839266,Completed-Closed,2012-01-31 02:57:38,2012-01-31,Mikael,Org line G4,Medium impact,,Tue,2012-01-21 02:38:08,2012-01-31 02:57:38,10
2238,1-538411483,Completed-Closed,2012-01-31 02:58:49,2012-01-31,Mikael,Org line G4,Medium impact,,Tue,2011-07-02 01:48:55,2012-01-31 02:58:49,213
4292,1-636501102,Completed-Closed,2012-01-31 03:01:01,2012-01-31,Mikael,Org line G4,High impact,,Tue,2012-01-07 20:40:01,2012-01-31 03:01:01,23
4747,1-655719611,Accepted-In Progress,2012-01-31 04:53:15,2012-01-31,Bruno,Org line B,High impact,,Tue,2012-01-31 04:53:15,2012-03-15 00:21:35,43
2083,1-530568802,Accepted-In Progress,2012-01-31 06:23:29,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-06-01 23:38:53,2012-01-31 06:46:35,243
2798,1-574222268,Accepted-Assigned,2012-01-31 06:44:05,2012-01-31,Gustav,Org line G4,Medium impact,,Tue,2011-09-15 00:33:52,2012-01-31 06:46:22,138
2799,1-574222268,Accepted-Assigned,2012-01-31 06:44:11,2012-01-31,David,Org line G4,Medium impact,,Tue,2011-09-15 00:33:52,2012-01-31 06:46:22,138
2800,1-574222268,Accepted-Assigned,2012-01-31 06:46:09,2012-01-31,Gustav,Org line G4,Medium impact,,Tue,2011-09-15 00:33:52,2012-01-31 06:46:22,138
2801,1-574222268,Accepted-In Progress,2012-01-31 06:46:13,2012-01-31,David,Org line G4,Medium impact,,Tue,2011-09-15 00:33:52,2012-01-31 06:46:22,138
2802,1-574222268,Completed-Closed,2012-01-31 06:46:22,2012-01-31,David,Org line G4,Medium impact,,Tue,2011-09-15 00:33:52,2012-01-31 06:46:22,138
2084,1-530568802,Completed-Closed,2012-01-31 06:46:35,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-06-01 23:38:53,2012-01-31 06:46:35,243
1700,1-513135755,Accepted-In Progress,2012-01-31 06:47:07,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-05 21:38:03,2012-01-31 06:50:05,300
1701,1-513135755,Completed-Closed,2012-01-31 06:50:05,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-05 21:38:03,2012-01-31 06:50:05,300
1790,1-517045062,Accepted-In Progress,2012-01-31 06:50:24,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-15 00:22:45,2012-01-31 06:52:53,291
1791,1-517045062,Completed-Closed,2012-01-31 06:52:53,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-15 00:22:45,2012-01-31 06:52:53,291
2001,1-526344555,Accepted-In Progress,2012-01-31 06:53:30,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-05-17 20:53:00,2012-01-31 06:55:33,258
2002,1-526344555,Completed-Closed,2012-01-31 06:55:33,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-05-17 20:53:00,2012-01-31 06:55:33,258
1899,1-521431857,Accepted-In Progress,2012-01-31 06:56:57,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-28 19:49:58,2012-01-31 07:01:30,277
1900,1-521431857,Completed-Closed,2012-01-31 07:01:30,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-04-28 19:49:58,2012-01-31 07:01:30,277
4057,1-624009613,Completed-Closed,2012-01-31 12:59:23,2012-01-31,Maltesh,Org line B,Medium impact,,Tue,2011-12-15 09:38:51,2012-01-31 12:59:23,47
4749,1-655739451,Accepted-In Progress,2012-01-31 13:57:44,2012-01-31,Swaroopa,Org line C,Low impact,,Tue,2012-01-31 13:57:44,2012-04-11 21:05:18,71
438,1-368322765,Accepted-In Progress,2012-01-31 17:26:37,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-04-20 23:25:52,2012-01-31 17:28:52,650
439,1-368322765,Completed-Closed,2012-01-31 17:28:52,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-04-20 23:25:52,2012-01-31 17:28:52,650
2306,1-540723633,Accepted-In Progress,2012-01-31 17:29:06,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-07-12 18:39:23,2012-01-31 17:47:20,202
2307,1-540723633,Completed-Closed,2012-01-31 17:47:20,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-07-12 18:39:23,2012-01-31 17:47:20,202
2881,1-577288653,Accepted-In Progress,2012-01-31 17:47:43,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-23 21:22:47,2012-01-31 17:52:41,129
2882,1-577288653,Completed-Closed,2012-01-31 17:52:41,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-23 21:22:47,2012-01-31 17:52:41,129
2787,1-574132549,Accepted-In Progress,2012-01-31 17:52:57,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-14 21:07:32,2012-01-31 17:54:31,138
2788,1-574132549,Completed-Closed,2012-01-31 17:54:31,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-14 21:07:32,2012-01-31 17:54:31,138
2793,1-574162627,Accepted-In Progress,2012-01-31 17:55:09,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-14 22:43:55,2012-01-31 17:56:57,138
2794,1-574162627,Completed-Closed,2012-01-31 17:56:57,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-14 22:43:55,2012-01-31 17:56:57,138
2554,1-560419045,Accepted-In Progress,2012-01-31 18:01:03,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-08-23 16:49:41,2012-01-31 18:01:04,161
2555,1-560419045,Completed-Closed,2012-01-31 18:01:04,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-08-23 16:49:41,2012-01-31 18:01:04,161
910,1-397446945,Accepted-In Progress,2012-01-31 18:01:21,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-09-01 20:17:52,2012-01-31 18:02:46,516
911,1-397446945,Completed-Closed,2012-01-31 18:02:46,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-09-01 20:17:52,2012-01-31 18:02:46,516
829,1-388230583,Accepted-In Progress,2012-01-31 18:04:00,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-07-27 21:50:20,2012-01-31 18:05:54,552
830,1-388230583,Completed-Closed,2012-01-31 18:05:54,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-07-27 21:50:20,2012-01-31 18:05:54,552
444,1-368929048,Accepted-In Progress,2012-01-31 18:06:12,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-04-22 23:51:56,2012-01-31 18:36:08,648
2949,1-578831063,Accepted-In Progress,2012-01-31 18:25:40,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-29 03:42:44,2012-01-31 18:26:03,124
2950,1-578831063,Completed-Closed,2012-01-31 18:26:03,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2011-09-29 03:42:44,2012-01-31 18:26:03,124
445,1-368929048,Completed-Closed,2012-01-31 18:36:08,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-04-22 23:51:56,2012-01-31 18:36:08,648
884,1-390819078,Accepted-In Progress,2012-01-31 18:36:21,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-08-11 22:41:13,2012-01-31 18:36:40,537
885,1-390819078,Completed-Closed,2012-01-31 18:36:40,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-08-11 22:41:13,2012-01-31 18:36:40,537
1660,1-510142147,Accepted-Assigned,2012-01-31 18:44:48,2012-01-31,Gustav,Org line G4,High impact,,Tue,2011-03-24 23:03:32,2012-01-31 18:45:09,312
1661,1-510142147,Accepted-In Progress,2012-01-31 18:45:06,2012-01-31,David,Org line G4,High impact,,Tue,2011-03-24 23:03:32,2012-01-31 18:45:09,312
1662,1-510142147,Completed-Closed,2012-01-31 18:45:09,2012-01-31,David,Org line G4,High impact,,Tue,2011-03-24 23:03:32,2012-01-31 18:45:09,312
964,1-403006315,Accepted-In Progress,2012-01-31 18:54:38,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-09-20 22:15:00,2012-01-31 18:59:04,497
965,1-403006315,Completed-Closed,2012-01-31 18:59:04,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-09-20 22:15:00,2012-01-31 18:59:04,497
618,1-377276064,Accepted-In Progress,2012-01-31 18:59:47,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-06-02 17:21:51,2012-01-31 19:01:20,608
619,1-377276064,Completed-Closed,2012-01-31 19:01:20,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-06-02 17:21:51,2012-01-31 19:01:20,608
516,1-372858362,Accepted-In Progress,2012-01-31 19:01:59,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-05-11 23:11:58,2012-01-31 19:06:41,629
517,1-372858362,Completed-Closed,2012-01-31 19:06:41,2012-01-31,Ewa,Org line G3,Medium impact,,Tue,2010-05-11 23:11:58,2012-01-31 19:06:41,629
4751,1-656151409,Accepted-In Progress,2012-01-31 20:05:30,2012-01-31,Sten-Åke,Org line C,Medium impact,,Tue,2012-01-31 20:05:30,2012-03-21 23:39:04,50
4752,1-656151409,Accepted-Assigned,2012-01-31 20:06:27,2012-01-31,Sten-Åke,Org line C,Medium impact,,Tue,2012-01-31 20:05:30,2012-03-21 23:39:04,50
4753,1-656151409,Accepted-In Progress,2012-01-31 20:15:53,2012-01-31,Patrik,Org line C,Medium impact,,Tue,2012-01-31 20:05:30,2012-03-21 23:39:04,50
3256,1-595293983,Completed-Closed,2012-01-31 21:56:19,2012-01-31,Rijin,Org line B,Medium impact,,Tue,2011-10-26 18:56:21,2012-01-31 21:56:19,97
2733,1-573215995,Accepted-In Progress,2012-01-31 22:08:17,2012-01-31,Jakob,Org line C,Medium impact,,Tue,2011-09-12 22:26:27,2012-01-31 22:09:55,140
2734,1-573215995,Completed-Closed,2012-01-31 22:09:55,2012-01-31,Jakob,Org line C,Medium impact,,Tue,2011-09-12 22:26:27,2012-01-31 22:09:55,140
4757,1-656225465,Accepted-In Progress,2012-01-31 22:29:53,2012-01-31,Ingemar,Org line A2,Major impact,,Tue,2012-01-31 22:29:53,2012-03-19 16:09:57,47
4758,1-656225465,Queued-Awaiting Assignment,2012-01-31 22:34:58,2012-01-31,Ingemar,Org line A2,Major impact,,Tue,2012-01-31 22:29:53,2012-03-19 16:09:57,47
3579,1-612515539,Completed-Closed,2012-01-31 22:50:15,2012-01-31,Vikash,Org line C,High impact,,Tue,2011-11-20 05:35:42,2012-01-31 22:50:15,72
4755,1-656224707,Accepted-In Progress,2012-01-31 22:51:42,2012-01-31,Andreas,Org line A2,Major impact,,Tue,2012-01-31 22:51:42,2012-05-07 17:07:54,96
4494,1-641530471,Accepted-In Progress,2012-01-31 23:16:55,2012-01-31,Nurhafiza,Org line C,Medium impact,,Tue,2012-01-14 05:03:40,2012-02-18 05:13:20,35
4495,1-641530471,Queued-Awaiting Assignment,2012-01-31 23:29:08,2012-01-31,Divyaprakash,Org line B,Medium impact,,Tue,2012-01-14 05:03:40,2012-02-18 05:13:20,35
4496,1-641530471,Accepted-In Progress,2012-02-01 00:02:59,2012-02-01,Robert,Org line C,Medium impact,,Wed,2012-01-14 05:03:40,2012-02-18 05:13:20,35
4761,1-656510751,Accepted-In Progress,2012-02-01 03:42:52,2012-02-01,Per,Org line G4,Medium impact,,Wed,2012-02-01 03:42:52,2012-02-05 21:37:58,4
4765,1-656868426,Accepted-In Progress,2012-02-01 16:33:06,2012-02-01,Marco,Org line G4,Medium impact,,Wed,2012-02-01 16:33:06,2012-02-22 17:36:51,21
4766,1-656868426,Accepted-Assigned,2012-02-01 16:34:10,2012-02-01,Marco,Org line G4,Medium impact,,Wed,2012-02-01 16:33:06,2012-02-22 17:36:51,21
3151,1-588566574,Accepted-Wait,2012-02-01 16:56:35,2012-02-01,Kjell,Org line C,High impact,,Wed,2011-10-18 00:10:55,2012-02-07 16:47:48,112
4767,1-656868426,Accepted-Wait,2012-02-01 17:36:55,2012-02-01,Marco,Org line G4,Medium impact,,Wed,2012-02-01 16:33:06,2012-02-22 17:36:51,21
1267,1-429498598,Accepted-Wait,2012-02-01 17:57:23,2012-02-01,Marco,Org line G4,Medium impact,,Wed,2010-12-13 17:41:40,2012-02-01 19:47:23,415
100,1-327329880,Accepted-In Progress,2012-02-01 18:46:54,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2009-10-15 02:12:54,2012-02-01 18:46:57,839
101,1-327329880,Completed-Closed,2012-02-01 18:46:57,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2009-10-15 02:12:54,2012-02-01 18:46:57,839
3451,1-604432843,Completed-Closed,2012-02-01 18:55:22,2012-02-01,Kim,Org line C,High impact,,Wed,2011-11-08 18:01:01,2012-02-01 18:55:22,85
3453,1-604432860,Completed-Closed,2012-02-01 18:55:55,2012-02-01,Kim,Org line C,High impact,,Wed,2011-11-08 18:02:33,2012-02-01 18:55:55,85
3455,1-604432887,Completed-Closed,2012-02-01 18:56:20,2012-02-01,Kim,Org line C,Low impact,,Wed,2011-11-08 18:03:55,2012-02-01 18:56:20,85
4109,1-625646775,Completed-Closed,2012-02-01 18:56:47,2012-02-01,Kim,Org line C,High impact,,Wed,2011-12-19 18:00:43,2012-02-01 18:56:47,44
3082,1-584828902,Completed-Closed,2012-02-01 19:03:47,2012-02-01,Michael,Org line C,Low impact,,Wed,2011-10-12 01:05:35,2012-02-01 19:03:47,112
4217,1-629642635,Accepted-Wait,2012-02-01 19:14:07,2012-02-01,Anders,Org line C,Low impact,,Wed,2011-12-27 16:53:22,2012-03-20 23:30:25,84
245,1-354376900,Accepted-In Progress,2012-02-01 19:16:03,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2010-02-16 20:04:37,2012-02-01 19:16:53,714
246,1-354376900,Completed-Closed,2012-02-01 19:16:53,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2010-02-16 20:04:37,2012-02-01 19:16:53,714
184,1-345132462,Accepted-In Progress,2012-02-01 19:24:17,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2010-01-14 19:34:54,2012-02-01 19:24:59,747
185,1-345132462,Completed-Closed,2012-02-01 19:24:59,2012-02-01,Carrie,Org line A2,Medium impact,,Wed,2010-01-14 19:34:54,2012-02-01 19:24:59,747
1268,1-429498598,Completed-Closed,2012-02-01 19:47:23,2012-02-01,Marco,Org line G4,Medium impact,,Wed,2010-12-13 17:41:40,2012-02-01 19:47:23,415
4759,1-656225465,Accepted-In Progress,2012-02-01 19:48:06,2012-02-01,Ingemar,Org line A2,Major impact,,Wed,2012-01-31 22:29:53,2012-03-19 16:09:57,47
4769,1-657063150,Accepted-In Progress,2012-02-01 20:40:32,2012-02-01,Peter,Org line C,Medium impact,,Wed,2012-02-01 20:40:32,2012-04-19 01:25:08,77
4481,1-641243011,Accepted-In Progress,2012-02-01 21:00:33,2012-02-01,Tomasz,Org line A2,Medium impact,,Wed,2012-01-13 21:26:50,2012-02-02 21:22:16,19
4221,1-629991273,Accepted-In Progress,2012-02-01 21:01:35,2012-02-01,Fredrik,Org line C,Medium impact,,Wed,2011-12-28 13:10:10,2012-02-01 21:02:09,35
1396,1-441507371,Accepted-In Progress,2012-02-01 21:02:01,2012-02-01,Suresh,Org line G4,Medium impact,,Wed,2011-01-18 19:35:34,2012-03-01 19:35:17,407
4222,1-629991273,Completed-Closed,2012-02-01 21:02:09,2012-02-01,Fredrik,Org line C,Medium impact,,Wed,2011-12-28 13:10:10,2012-02-01 21:02:09,35
4143,1-626834451,Completed-Closed,2012-02-01 21:03:13,2012-02-01,Cyril,Org line A2,Medium impact,,Wed,2011-12-21 01:25:10,2012-02-01 21:03:13,42
4146,1-627163101,Accepted-In Progress,2012-02-01 21:23:43,2012-02-01,Arnaud,Org line C,Major impact,,Wed,2011-12-21 16:14:19,2012-05-09 18:32:27,140
354,1-365052802,Completed-Closed,2012-02-01 21:25:53,2012-02-01,Veeraraghavendra,Org line G4,High impact,,Wed,2010-04-06 17:16:15,2012-02-01 21:25:53,666
3465,1-604645912,Completed-Closed,2012-02-01 21:27:13,2012-02-01,Maryse,Org line A2,Medium impact,,Wed,2011-11-08 22:37:04,2012-02-01 21:27:13,84
1343,1-433710534,Completed-Closed,2012-02-01 21:28:56,2012-02-01,Veeraraghavendra,Org line G4,Major impact,,Wed,2010-12-28 11:59:29,2012-02-01 21:28:56,400
3559,1-611582394,Completed-Closed,2012-02-01 21:32:12,2012-02-01,Maryse,Org line A2,Low impact,,Wed,2011-11-18 20:59:39,2012-02-01 21:32:12,75
2232,1-538297321,Accepted-Assigned,2012-02-01 21:32:51,2012-02-01,Lars,Org line G4,Low impact,,Wed,2011-07-01 20:28:18,2012-02-16 21:00:18,230
173,1-340984229,Completed-Closed,2012-02-01 21:38:06,2012-02-01,Jüri,Org line A2,Medium impact,,Wed,2009-12-22 18:09:31,2012-02-01 21:38:06,771
175,1-341002175,Accepted-In Progress,2012-02-01 21:39:50,2012-02-01,Jüri,Org line A2,Low impact,,Wed,2009-12-22 19:56:03,2012-02-01 21:40:25,771
176,1-341002175,Completed-Closed,2012-02-01 21:40:25,2012-02-01,Jüri,Org line A2,Low impact,,Wed,2009-12-22 19:56:03,2012-02-01 21:40:25,771
3487,1-605184371,Accepted-Wait,2012-02-01 21:45:27,2012-02-01,Bartosz,Org line A2,Medium impact,,Wed,2011-11-09 20:41:22,2012-04-13 19:10:39,155
1474,1-475885658,Accepted-In Progress,2012-02-01 21:46:08,2012-02-01,Nagaraj,Org line C,Low impact,,Wed,2011-02-03 17:46:37,2012-04-12 12:16:30,433
1475,1-475885658,Queued-Awaiting Assignment,2012-02-01 21:46:34,2012-02-01,Denis,Org line C,Low impact,,Wed,2011-02-03 17:46:37,2012-04-12 12:16:30,433
1476,1-475885658,Accepted-In Progress,2012-02-01 21:46:35,2012-02-01,Nagaraj,Org line C,Low impact,,Wed,2011-02-03 17:46:37,2012-04-12 12:16:30,433
1477,1-475885658,Queued-Awaiting Assignment,2012-02-01 21:46:52,2012-02-01,Denis,Org line C,Low impact,,Wed,2011-02-03 17:46:37,2012-04-12 12:16:30,433
1872,1-519167681,Accepted-Assigned,2012-02-01 21:48:08,2012-02-01,Marcelo,Org line A2,High impact,,Wed,2011-04-21 01:10:15,2012-02-01 21:49:50,286
1873,1-519167681,Accepted-In Progress,2012-02-01 21:49:15,2012-02-01,Jurandir,Org line A2,High impact,,Wed,2011-04-21 01:10:15,2012-02-01 21:49:50,286
1874,1-519167681,Completed-Closed,2012-02-01 21:49:50,2012-02-01,Jurandir,Org line A2,High impact,,Wed,2011-04-21 01:10:15,2012-02-01 21:49:50,286
4482,1-641243011,Accepted-Assigned,2012-02-01 21:53:18,2012-02-01,Ian,Org line A2,Medium impact,,Wed,2012-01-13 21:26:50,2012-02-02 21:22:16,19
2528,1-560246371,Completed-Closed,2012-02-01 21:53:37,2012-02-01,Christofer,Org line A2,Medium impact,,Wed,2011-08-23 01:33:44,2012-02-01 21:53:37,162
2850,1-576881364,Completed-Closed,2012-02-01 21:56:57,2012-02-01,Christoffer,Org line C,Low impact,,Wed,2011-09-22 22:43:41,2012-02-01 21:56:57,131
2663,1-566101203,Completed-Closed,2012-02-01 21:59:59,2012-02-01,Christoffer,Org line C,Low impact,,Wed,2011-09-02 02:22:37,2012-02-01 21:59:59,152
2317,1-540947390,Accepted-In Progress,2012-02-01 22:00:03,2012-02-01,Christofer,Org line A2,Major impact,,Wed,2011-07-13 06:31:09,2012-02-01 22:00:06,203
2318,1-540947390,Completed-Closed,2012-02-01 22:00:06,2012-02-01,Christofer,Org line A2,Major impact,,Wed,2011-07-13 06:31:09,2012-02-01 22:00:06,203
3208,1-592064699,Completed-Closed,2012-02-01 22:02:51,2012-02-01,Christoffer,Org line C,Medium impact,,Wed,2011-10-21 22:01:26,2012-02-01 22:02:51,103
2848,1-576807766,Completed-Closed,2012-02-01 22:11:49,2012-02-01,Christoffer,Org line C,High impact,,Wed,2011-09-22 21:44:06,2012-02-01 22:11:49,132
1152,1-419783741,Accepted-In Progress,2012-02-01 22:16:41,2012-02-01,Vipin,Org line G4,Medium impact,,Wed,2010-11-12 23:05:33,2012-02-01 22:17:55,445
1153,1-419783741,Completed-Closed,2012-02-01 22:17:55,2012-02-01,Vipin,Org line G4,Medium impact,,Wed,2010-11-12 23:05:33,2012-02-01 22:17:55,445
1155,1-419783822,Accepted-In Progress,2012-02-01 22:18:38,2012-02-01,Vipin,Org line G4,Medium impact,,Wed,2010-11-12 23:09:24,2012-02-01 22:19:29,445
1156,1-419783822,Completed-Closed,2012-02-01 22:19:29,2012-02-01,Vipin,Org line G4,Medium impact,,Wed,2010-11-12 23:09:24,2012-02-01 22:19:29,445
4781,1-657163590,Accepted-In Progress,2012-02-01 22:50:00,2012-02-01,Amar,Org line C,Low impact,,Wed,2012-02-01 22:50:00,2012-03-14 05:08:32,41
4170,1-627557462,Completed-Closed,2012-02-01 22:51:37,2012-02-01,Lauro,Org line A2,Low impact,,Wed,2011-12-21 23:57:20,2012-02-01 22:51:37,41
4782,1-657163590,Accepted-Assigned,2012-02-01 22:51:44,2012-02-01,Amar,Org line C,Low impact,,Wed,2012-02-01 22:50:00,2012-03-14 05:08:32,41
568,1-374832944,Accepted-In Progress,2012-02-01 22:57:19,2012-02-01,Anna,Org line C,Low impact,,Wed,2010-05-21 19:28:29,2012-02-01 22:58:08,621
569,1-374832944,Completed-Closed,2012-02-01 22:58:08,2012-02-01,Anna,Org line C,Low impact,,Wed,2010-05-21 19:28:29,2012-02-01 22:58:08,621
655,1-378744625,Accepted-In Progress,2012-02-01 22:59:45,2012-02-01,Anna,Org line C,Medium impact,,Wed,2010-06-08 23:20:08,2012-02-01 22:59:47,602
656,1-378744625,Completed-Closed,2012-02-01 22:59:47,2012-02-01,Anna,Org line C,Medium impact,,Wed,2010-06-08 23:20:08,2012-02-01 22:59:47,602
1087,1-415000020,Accepted-In Progress,2012-02-01 23:00:34,2012-02-01,Anna,Org line C,Medium impact,,Wed,2010-10-29 19:39:08,2012-02-01 23:00:54,460
4241,1-631509503,Completed-Closed,2012-02-01 23:00:43,2012-02-01,Marlene,Org line G4,Low impact,,Wed,2011-12-31 00:51:11,2012-02-01 23:00:43,32
1088,1-415000020,Completed-Closed,2012-02-01 23:00:54,2012-02-01,Anna,Org line C,Medium impact,,Wed,2010-10-29 19:39:08,2012-02-01 23:00:54,460
1257,1-428252132,Completed-Closed,2012-02-01 23:02:04,2012-02-01,Anna,Org line C,Medium impact,,Wed,2010-12-08 19:23:06,2012-02-01 23:02:04,420
4715,1-654146231,Accepted-In Progress,2012-02-01 23:22:59,2012-02-01,Mikael,Org line A2,Medium impact,,Wed,2012-01-27 23:14:23,2012-02-01 23:28:08,5
2744,1-573316263,Completed-Closed,2012-02-01 23:27:22,2012-02-01,Christofer,Org line A2,Low impact,,Wed,2011-09-13 01:23:02,2012-02-01 23:27:22,141
2781,1-574052419,Accepted-In Progress,2012-02-01 23:27:36,2012-02-01,Nikhil,Org line C,Medium impact,,Wed,2011-09-14 18:45:58,2012-03-14 21:08:36,182
4716,1-654146231,Completed-Closed,2012-02-01 23:28:08,2012-02-01,Mikael,Org line A2,Medium impact,,Wed,2012-01-27 23:14:23,2012-02-01 23:28:08,5
3603,1-614378697,Accepted-In Progress,2012-02-01 23:35:57,2012-02-01,Saurabh,Org line C,Medium impact,,Wed,2011-11-23 09:48:06,2012-03-14 20:14:44,112
3830,1-619232031,Completed-Closed,2012-02-01 23:43:46,2012-02-01,Peter,Org line C,Major impact,,Wed,2011-12-03 00:29:22,2012-02-01 23:43:46,60
4283,1-636080278,Accepted-In Progress,2012-02-02 00:21:10,2012-02-02,Aaron,Org line C,Medium impact,,Thu,2012-01-07 00:40:03,2012-02-02 00:21:59,25
4284,1-636080278,Completed-Closed,2012-02-02 00:21:59,2012-02-02,Aaron,Org line C,Medium impact,,Thu,2012-01-07 00:40:03,2012-02-02 00:21:59,25
4181,1-627980711,Completed-Closed,2012-02-02 00:40:27,2012-02-02,Tomas,Org line V2,Low impact,,Thu,2011-12-22 19:26:34,2012-02-02 00:40:27,41
1627,1-507679771,Completed-Closed,2012-02-02 01:12:52,2012-02-02,Katarina,Org line G4,Medium impact,,Thu,2011-03-15 00:04:30,2012-02-02 01:12:52,324
