,case_id,activity,timestamp,date,resource,group,ct,at,tt,case_start,case_end,case_duration_days
6601,case-8344,T06 Determine necessity of stop advice - complete,2011-07-05 16:42:43.888,2011-07-05,Resource05,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-06-30 20:37:49.667,2011-07-05 16:43:41.404,4
6602,case-8344,T10 Determine necessity to stop indication - complete,2011-07-05 16:43:02.634,2011-07-05,Resource05,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-06-30 20:37:49.667,2011-07-05 16:43:41.404,4
6603,case-8344,T04 Determine confirmation of receipt - complete,2011-07-05 16:43:22.152,2011-07-05,Resource05,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-30 20:37:49.667,2011-07-05 16:43:41.404,4
6604,case-8344,T05 Print and send confirmation of receipt - complete,2011-07-05 16:43:41.404,2011-07-05,Resource05,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-30 20:37:49.667,2011-07-05 16:43:41.404,4
6315,case-8068,Confirmation of receipt - complete,2011-07-05 16:44:33.356,2011-07-05,Resource14,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6316,case-8068,T06 Determine necessity of stop advice - complete,2011-07-05 16:45:08.567,2011-07-05,Resource14,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6317,case-8068,T02 Check confirmation of receipt - complete,2011-07-05 16:48:01.826,2011-07-05,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6318,case-8068,T04 Determine confirmation of receipt - complete,2011-07-05 16:48:20.709,2011-07-05,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6319,case-8068,T05 Print and send confirmation of receipt - complete,2011-07-05 16:48:54.412,2011-07-05,Resource14,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6253,case-8015,Confirmation of receipt - complete,2011-07-05 16:56:27.430,2011-07-05,Resource07,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6254,case-8015,T02 Check confirmation of receipt - complete,2011-07-05 16:57:29.772,2011-07-05,Resource07,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6255,case-8015,T04 Determine confirmation of receipt - complete,2011-07-05 16:58:02.540,2011-07-05,Resource07,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6256,case-8015,T05 Print and send confirmation of receipt - complete,2011-07-05 16:58:26.947,2011-07-05,Resource07,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6257,case-8015,T06 Determine necessity of stop advice - complete,2011-07-05 16:59:30.379,2011-07-05,Resource07,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6258,case-8015,T10 Determine necessity to stop indication - complete,2011-07-05 17:00:22.750,2011-07-05,Resource07,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-07-05 16:56:27.430,2011-07-05 17:00:22.750,0
6411,case-8135,Confirmation of receipt - complete,2011-07-05 18:08:44.375,2011-07-05,Resource07,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6412,case-8135,T02 Check confirmation of receipt - complete,2011-07-05 18:24:28.855,2011-07-05,Resource07,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6413,case-8135,T04 Determine confirmation of receipt - complete,2011-07-05 18:25:35.428,2011-07-05,Resource07,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6414,case-8135,T05 Print and send confirmation of receipt - complete,2011-07-05 18:26:27.567,2011-07-05,Resource07,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6415,case-8135,T06 Determine necessity of stop advice - complete,2011-07-05 18:27:08.266,2011-07-05,Resource07,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6416,case-8135,T10 Determine necessity to stop indication - complete,2011-07-05 18:27:41.264,2011-07-05,Resource07,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-07-05 18:08:44.375,2011-07-05 18:27:41.264,0
6405,case-8133,Confirmation of receipt - complete,2011-07-05 19:17:08.904,2011-07-05,Resource16,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6406,case-8133,T02 Check confirmation of receipt - complete,2011-07-05 19:17:38.823,2011-07-05,Resource16,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6407,case-8133,T04 Determine confirmation of receipt - complete,2011-07-05 19:18:00.678,2011-07-05,Resource16,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6408,case-8133,T05 Print and send confirmation of receipt - complete,2011-07-05 19:18:26.621,2011-07-05,Resource16,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6409,case-8133,T06 Determine necessity of stop advice - complete,2011-07-05 19:19:09.878,2011-07-05,Resource16,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6410,case-8133,T10 Determine necessity to stop indication - complete,2011-07-05 19:19:35.897,2011-07-05,Resource16,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-07-05 19:17:08.904,2011-07-05 19:19:35.897,0
6611,case-8365,Confirmation of receipt - complete,2011-07-05 20:01:03.447,2011-07-05,Resource05,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6612,case-8365,T02 Check confirmation of receipt - complete,2011-07-05 20:02:01.664,2011-07-05,Resource05,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6613,case-8365,T06 Determine necessity of stop advice - complete,2011-07-05 20:02:21.068,2011-07-05,Resource05,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6614,case-8365,T10 Determine necessity to stop indication - complete,2011-07-05 20:02:40.491,2011-07-05,Resource05,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6615,case-8365,T04 Determine confirmation of receipt - complete,2011-07-05 20:02:59.624,2011-07-05,Resource05,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6616,case-8365,T05 Print and send confirmation of receipt - complete,2011-07-05 20:03:57.199,2011-07-05,Resource05,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:01:03.447,2011-07-05 20:03:57.199,0
6399,case-8132,Confirmation of receipt - complete,2011-07-05 20:10:25.728,2011-07-05,Resource16,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6400,case-8132,T02 Check confirmation of receipt - complete,2011-07-05 20:10:56.395,2011-07-05,Resource16,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6401,case-8132,T04 Determine confirmation of receipt - complete,2011-07-05 20:11:23.993,2011-07-05,Resource16,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6402,case-8132,T05 Print and send confirmation of receipt - complete,2011-07-05 20:11:47.148,2011-07-05,Resource16,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6403,case-8132,T06 Determine necessity of stop advice - complete,2011-07-05 20:12:15.069,2011-07-05,Resource16,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6404,case-8132,T10 Determine necessity to stop indication - complete,2011-07-05 20:12:42.051,2011-07-05,Resource16,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-07-05 20:10:25.728,2011-07-05 20:12:42.051,0
6441,case-8142,Confirmation of receipt - complete,2011-07-06 23:04:32.166,2011-07-06,Resource09,Group 1,channel:Desk,t01--t05 confirm receipt,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6442,case-8142,T06 Determine necessity of stop advice - complete,2011-07-06 23:05:12.160,2011-07-06,Resource09,Group 1,channel:Desk,t06 determine necessity of stop advice,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6443,case-8142,T02 Check confirmation of receipt - complete,2011-07-06 23:06:31.645,2011-07-06,Resource09,Group 4,channel:Desk,t01--t05 confirm receipt,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6444,case-8142,T04 Determine confirmation of receipt - complete,2011-07-06 23:07:01.336,2011-07-06,Resource09,Group 3,channel:Desk,t01--t05 confirm receipt,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6445,case-8142,T05 Print and send confirmation of receipt - complete,2011-07-06 23:07:47.950,2011-07-06,Resource09,Group 2,channel:Desk,t01--t05 confirm receipt,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6446,case-8142,T10 Determine necessity to stop indication - complete,2011-07-06 23:08:38.772,2011-07-06,Resource09,Group 1,channel:Desk,t10 determine necessity to stop indication,3-Wed,2011-07-06 23:04:32.166,2011-07-06 23:08:38.772,0
6594,case-8342,T02 Check confirmation of receipt - complete,2011-07-07 18:57:28.399,2011-07-07,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-30 19:31:44.747,2011-07-07 18:59:11.436,6
6595,case-8342,T04 Determine confirmation of receipt - complete,2011-07-07 18:57:46.754,2011-07-07,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-30 19:31:44.747,2011-07-07 18:59:11.436,6
6596,case-8342,T05 Print and send confirmation of receipt - complete,2011-07-07 18:58:03.942,2011-07-07,Resource14,Group 2,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-06-30 19:31:44.747,2011-07-07 18:59:11.436,6
6597,case-8342,T06 Determine necessity of stop advice - complete,2011-07-07 18:58:51.116,2011-07-07,Resource14,Group 1,channel:Internet,t06 determine necessity of stop advice,4-Thu,2011-06-30 19:31:44.747,2011-07-07 18:59:11.436,6
6598,case-8342,T10 Determine necessity to stop indication - complete,2011-07-07 18:59:11.436,2011-07-07,Resource14,Group 1,channel:Internet,t10 determine necessity to stop indication,4-Thu,2011-06-30 19:31:44.747,2011-07-07 18:59:11.436,6
6393,case-8131,Confirmation of receipt - complete,2011-07-08 18:00:07.989,2011-07-08,Resource16,Group 1,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6394,case-8131,T02 Check confirmation of receipt - complete,2011-07-08 18:00:33.447,2011-07-08,Resource16,Group 4,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6395,case-8131,T04 Determine confirmation of receipt - complete,2011-07-08 18:01:27.763,2011-07-08,Resource16,Group 3,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6396,case-8131,T05 Print and send confirmation of receipt - complete,2011-07-08 18:01:52.152,2011-07-08,Resource16,Group 2,channel:Internet,t01--t05 confirm receipt,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6397,case-8131,T06 Determine necessity of stop advice - complete,2011-07-08 18:02:15.183,2011-07-08,Resource16,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6398,case-8131,T10 Determine necessity to stop indication - complete,2011-07-08 18:02:58.985,2011-07-08,Resource16,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-07-08 18:00:07.989,2011-07-08 18:02:58.985,0
6546,case-8297,T06 Determine necessity of stop advice - complete,2011-07-08 19:11:43.094,2011-07-08,Resource18,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-06-30 22:12:33.519,2011-07-08 19:12:16.341,7
6547,case-8297,T10 Determine necessity to stop indication - complete,2011-07-08 19:12:16.341,2011-07-08,Resource18,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-06-30 22:12:33.519,2011-07-08 19:12:16.341,7
6537,case-8295,T02 Check confirmation of receipt - complete,2011-07-12 00:04:14.501,2011-07-12,Resource14,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 19:11:03.646,2011-07-12 00:05:31.583,13
6538,case-8295,T04 Determine confirmation of receipt - complete,2011-07-12 00:04:37.109,2011-07-12,Resource14,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 19:11:03.646,2011-07-12 00:05:31.583,13
6539,case-8295,T05 Print and send confirmation of receipt - complete,2011-07-12 00:04:53.646,2011-07-12,Resource14,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-06-28 19:11:03.646,2011-07-12 00:05:31.583,13
6540,case-8295,T06 Determine necessity of stop advice - complete,2011-07-12 00:05:11.701,2011-07-12,Resource14,Group 1,channel:Internet,t06 determine necessity of stop advice,2-Tue,2011-06-28 19:11:03.646,2011-07-12 00:05:31.583,13
6541,case-8295,T10 Determine necessity to stop indication - complete,2011-07-12 00:05:31.583,2011-07-12,Resource14,Group 1,channel:Internet,t10 determine necessity to stop indication,2-Tue,2011-06-28 19:11:03.646,2011-07-12 00:05:31.583,13
6641,case-8390,Confirmation of receipt - complete,2011-07-12 17:23:21.707,2011-07-12,Resource02,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 17:23:21.707,2011-07-28 22:12:41.655,16
6642,case-8390,T02 Check confirmation of receipt - complete,2011-07-12 17:23:48.664,2011-07-12,Resource02,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 17:23:21.707,2011-07-28 22:12:41.655,16
6643,case-8390,T04 Determine confirmation of receipt - complete,2011-07-12 17:24:32.537,2011-07-12,Resource02,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 17:23:21.707,2011-07-28 22:12:41.655,16
6644,case-8390,T05 Print and send confirmation of receipt - complete,2011-07-12 17:24:55.215,2011-07-12,Resource02,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 17:23:21.707,2011-07-28 22:12:41.655,16
6719,case-8423,Confirmation of receipt - complete,2011-07-12 20:20:32.901,2011-07-12,Resource23,Group 1,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6720,case-8423,T02 Check confirmation of receipt - complete,2011-07-12 20:21:01.765,2011-07-12,Resource23,Group 4,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6721,case-8423,T04 Determine confirmation of receipt - complete,2011-07-12 20:21:20.010,2011-07-12,Resource23,Group 3,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6722,case-8423,T05 Print and send confirmation of receipt - complete,2011-07-12 20:21:45.939,2011-07-12,Resource23,Group 2,channel:Internet,t01--t05 confirm receipt,2-Tue,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6737,case-8427,Confirmation of receipt - complete,2011-07-12 22:08:38.777,2011-07-12,Resource06,Group 1,channel:Desk,t01--t05 confirm receipt,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6738,case-8427,T02 Check confirmation of receipt - complete,2011-07-12 22:09:00.205,2011-07-12,Resource06,Group 4,channel:Desk,t01--t05 confirm receipt,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6739,case-8427,T04 Determine confirmation of receipt - complete,2011-07-12 22:09:17.357,2011-07-12,Resource06,Group 3,channel:Desk,t01--t05 confirm receipt,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6740,case-8427,T06 Determine necessity of stop advice - complete,2011-07-12 22:09:47.962,2011-07-12,Resource06,Group 1,channel:Desk,t06 determine necessity of stop advice,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6741,case-8427,T05 Print and send confirmation of receipt - complete,2011-07-12 22:10:04.894,2011-07-12,Resource06,Group 2,channel:Desk,t01--t05 confirm receipt,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6742,case-8427,T10 Determine necessity to stop indication - complete,2011-07-12 22:10:22.196,2011-07-12,Resource06,Group 1,channel:Desk,t10 determine necessity to stop indication,2-Tue,2011-07-12 22:08:38.777,2011-07-12 22:10:22.196,0
6320,case-8068,T10 Determine necessity to stop indication - complete,2011-07-15 22:03:46.734,2011-07-15,Resource14,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-07-05 16:44:33.356,2011-07-15 22:03:46.734,10
6723,case-8423,T06 Determine necessity of stop advice - complete,2011-07-15 23:49:17.010,2011-07-15,Resource23,Group 1,channel:Internet,t06 determine necessity of stop advice,5-Fri,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6724,case-8423,T10 Determine necessity to stop indication - complete,2011-07-15 23:49:54.225,2011-07-15,Resource23,Group 1,channel:Internet,t10 determine necessity to stop indication,5-Fri,2011-07-12 20:20:32.901,2011-07-15 23:49:54.225,3
6915,case-8639,Confirmation of receipt - complete,2011-07-18 18:56:56.180,2011-07-18,Resource27,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-07-18 18:56:56.180,2011-07-21 23:21:47.196,3
6921,case-8642,Confirmation of receipt - complete,2011-07-18 19:24:55.234,2011-07-18,Resource27,Group 1,channel:Internet,t01--t05 confirm receipt,1-Mon,2011-07-18 19:24:55.234,2011-07-28 21:34:08.093,10
6941,case-8650,Confirmation of receipt - complete,2011-07-21 21:58:55.760,2011-07-21,admin2,Group 1,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-07-21 21:58:55.760,2011-07-21 21:58:55.760,0
6916,case-8639,T02 Check confirmation of receipt - complete,2011-07-21 23:19:42.665,2011-07-21,Resource01,Group 4,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-07-18 18:56:56.180,2011-07-21 23:21:47.196,3
6917,case-8639,T04 Determine confirmation of receipt - complete,2011-07-21 23:20:40.509,2011-07-21,Resource01,Group 3,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-07-18 18:56:56.180,2011-07-21 23:21:47.196,3
6918,case-8639,T05 Print and send confirmation of receipt - complete,2011-07-21 23:21:06.664,2011-07-21,Resource01,Group 2,channel:Internet,t01--t05 confirm receipt,4-Thu,2011-07-18 18:56:56.180,2011-07-21 23:21:47.196,3
